Date,Price,Open,High,Low,Vol.,Change %
07/29/2022,"3,925","3,938","3,975","3,913",96.03M,0.32%
07/28/2022,"3,913","3,925","3,975","3,913",90.04M,0.64%
07/27/2022,"3,888","3,875","3,913","3,863",61.47M,1.30%
07/26/2022,"3,838","3,825","3,875","3,813",40.74M,0.99%
07/25/2022,"3,800","3,850","3,863","3,800",22.76M,-1.30%
07/22/2022,"3,850","3,875","3,900","3,825",39.95M,-0.32%
07/21/2022,"3,863","3,900","3,913","3,775",91.62M,0.65%
07/20/2022,"3,838","3,713","3,863","3,700",99.75M,5.14%
07/19/2022,"3,650","3,663","3,738","3,638",52.63M,-0.34%
07/18/2022,"3,663","3,638","3,713","3,638",33.89M,0.69%
07/15/2022,"3,638","3,675","3,688","3,625",91.88M,0.00%
07/14/2022,"3,638","3,613","3,700","3,575",53.47M,0.69%
07/13/2022,"3,613","3,725","3,775","3,613",70.32M,-3.02%
07/12/2022,"3,725","3,750","3,813","3,713",91.27M,-0.67%
07/11/2022,"3,750","3,800","3,825","3,750",38.98M,-1.32%
07/08/2022,"3,800","3,838","3,863","3,775",66.60M,0.00%
07/07/2022,"3,800","3,800","3,875","3,800",53.79M,-0.65%
07/06/2022,"3,825","3,825","3,850","3,750",61.70M,-1.29%
07/05/2022,"3,875","3,838","3,975","3,825",44.48M,1.31%
07/04/2022,"3,825","3,863","3,875","3,700",119.44M,-2.55%
07/01/2022,"3,925","3,925","3,975","3,875",47.12M,0.00%
06/30/2022,"3,925","4,013","4,025","3,925",51.19M,-2.18%
06/29/2022,"4,013","4,050","4,063","3,938",74.57M,-0.62%
06/28/2022,"4,038","4,013","4,088","4,000",57.90M,0.31%
06/27/2022,"4,025","4,088","4,100","4,025",43.40M,-1.23%
06/24/2022,"4,075","4,075","4,100","4,050",46.95M,0.00%
06/23/2022,"4,075","4,088","4,113","4,038",48.87M,0.00%
06/22/2022,"4,075","4,213","4,225","4,063",62.43M,-3.55%
06/21/2022,"4,225","4,088","4,225","4,088",55.05M,4.00%
06/20/2022,"4,063","4,100","4,113","4,025",54.51M,-0.61%
06/17/2022,"4,088","4,063","4,125","4,050",85.69M,-0.91%
06/16/2022,"4,125","4,200","4,238","4,125",70.16M,-0.30%
06/15/2022,"4,138","4,138","4,150","4,063",50.54M,0.00%
06/14/2022,"4,138","4,138","4,200","4,075",89.45M,0.30%
06/13/2022,"4,125","4,025","4,138","3,963",168.11M,-0.60%
06/10/2022,"4,150","4,238","4,250","4,125",148.58M,-4.32%
06/09/2022,"4,338","4,425","4,500","4,338",104.57M,-3.61%
06/08/2022,"4,500","4,475","4,500","4,425",36.03M,1.12%
06/07/2022,"4,450","4,550","4,550","4,413",60.00M,0.00%
06/06/2022,"4,450","4,450","4,488","4,350",70.97M,-0.56%
06/03/2022,"4,475","4,475","4,563","4,450",44.23M,1.13%
06/02/2022,"4,425","4,525","4,588","4,413",69.56M,-3.54%
05/31/2022,"4,588","4,638","4,675","4,538",173.36M,-0.27%
05/30/2022,"4,600","4,600","4,638","4,513",66.58M,0.00%
05/27/2022,"4,600","4,500","4,688","4,488",119.13M,3.08%
05/25/2022,"4,463","4,488","4,575","4,438",73.70M,-1.65%
05/24/2022,"4,538","4,513","4,588","4,475",58.03M,2.54%
05/23/2022,"4,425","4,388","4,488","4,338",60.90M,0.85%
05/20/2022,"4,388","4,350","4,463","4,350",70.37M,1.15%
05/19/2022,"4,338","4,275","4,400","4,225",64.86M,-0.86%
05/18/2022,"4,375","4,275","4,438","4,250",106.08M,3.55%
05/17/2022,"4,225","4,175","4,325","4,100",87.78M,2.42%
05/13/2022,"4,125","4,100","4,138","4,025",110.68M,0.61%
05/12/2022,"4,100","4,400","4,400","4,088",219.02M,-6.55%
05/11/2022,"4,388","4,475","4,600","4,375",69.60M,-1.40%
05/10/2022,"4,450","4,175","4,450","4,175",166.34M,0.85%
05/09/2022,"4,413","4,500","4,500","4,325",209.05M,-4.34%
04/28/2022,"4,613","4,725","4,775","4,575",140.24M,-2.38%
04/27/2022,"4,725","4,800","4,813","4,700",103.43M,-1.56%
04/26/2022,"4,800","4,750","4,850","4,738",79.76M,1.05%
04/25/2022,"4,750","4,663","4,950","4,588",155.80M,1.60%
04/22/2022,"4,675","4,650","4,725","4,625",85.60M,-0.27%
04/21/2022,"4,688","4,500","4,700","4,500",132.27M,4.46%
04/20/2022,"4,488","4,250","4,513","4,225",138.55M,6.85%
04/19/2022,"4,200","4,200","4,225","4,163",44.26M,-0.30%
04/18/2022,"4,213","4,200","4,213","4,175",42.49M,0.30%
04/14/2022,"4,200","4,225","4,250","4,175",35.98M,-0.59%
04/13/2022,"4,225","4,263","4,263","4,188",57.12M,0.30%
04/12/2022,"4,213","4,200","4,238","4,138",55.55M,0.30%
04/11/2022,"4,200","4,250","4,250","4,175",71.50M,-0.30%
04/08/2022,"4,213","4,163","4,225","4,125",83.82M,-49.25%
04/07/2022,"8,300","8,150","8,300","8,075",26.91M,1.84%
04/06/2022,"8,150","8,275","8,300","8,125",34.60M,-2.69%
04/05/2022,"8,375","8,425","8,450","8,300",14.63M,-0.59%
04/04/2022,"8,425","8,200","8,525","8,200",34.74M,2.74%
04/01/2022,"8,200","8,250","8,450","8,125",34.23M,-0.61%
03/31/2022,"8,250","8,425","8,450","8,250",26.80M,-1.79%
03/30/2022,"8,400","8,450","8,575","8,325",26.42M,0.30%
03/29/2022,"8,375","8,500","8,550","8,375",18.64M,-1.47%
03/28/2022,"8,500","8,300","8,525","8,225",47.80M,3.34%
03/25/2022,"8,225","8,225","8,275","8,100",29.46M,0.00%
03/24/2022,"8,225","8,000","8,250","7,950",45.70M,1.86%
03/23/2022,"8,075","8,000","8,075","7,975",35.80M,0.62%
03/22/2022,"8,025","8,075","8,100","8,000",22.43M,-0.62%
03/21/2022,"8,075","8,325","8,350","8,050",30.45M,-2.71%
03/18/2022,"8,300","8,250","8,350","8,100",58.96M,0.91%
03/17/2022,"8,225","8,450","8,500","8,200",31.99M,-1.50%
03/16/2022,"8,350","8,100","8,400","8,100",64.72M,3.41%
03/15/2022,"8,075","8,100","8,200","8,025",33.57M,-0.31%
03/14/2022,"8,100","7,975","8,200","7,800",53.83M,1.89%
03/11/2022,"7,950","7,850","7,975","7,775",30.53M,2.25%
03/10/2022,"7,775","7,850","7,900","7,725",19.38M,0.00%
03/09/2022,"7,775","7,550","7,900","7,550",39.05M,2.30%
03/08/2022,"7,600","7,700","7,825","7,525",43.38M,-1.62%
03/07/2022,"7,725","7,800","7,900","7,700",38.24M,-2.22%
03/04/2022,"7,900","7,850","7,925","7,800",30.29M,1.61%
03/02/2022,"7,775","7,850","7,900","7,750",39.90M,-1.89%
03/01/2022,"7,925","8,200","8,200","7,925",37.27M,-0.94%
02/25/2022,"8,000","7,825","8,000","7,800",47.15M,2.24%
02/24/2022,"7,825","7,900","8,000","7,700",83.24M,-1.26%
02/23/2022,"7,925","7,775","7,925","7,775",35.91M,2.26%
02/22/2022,"7,750","7,800","7,850","7,700",31.44M,-1.90%
02/21/2022,"7,900","7,900","8,000","7,850",24.79M,-0.94%
02/18/2022,"7,975","7,900","7,975","7,825",19.83M,0.95%
02/17/2022,"7,900","7,950","7,950","7,775",20.85M,-0.63%
02/16/2022,"7,950","7,950","7,975","7,900",46.60M,0.32%
02/15/2022,"7,925","7,750","7,950","7,725",68.25M,2.92%
02/14/2022,"7,700","7,675","7,700","7,600",36.13M,0.00%
02/11/2022,"7,700","7,650","7,775","7,575",35.14M,0.33%
02/10/2022,"7,675","7,650","7,750","7,575",71.31M,1.32%
02/09/2022,"7,575","7,525","7,625","7,425",55.08M,1.00%
02/08/2022,"7,500","7,425","7,600","7,400",65.56M,1.69%
02/07/2022,"7,375","7,325","7,425","7,325",28.58M,0.68%
02/04/2022,"7,325","7,275","7,350","7,225",10.99M,0.34%
02/03/2022,"7,300","7,325","7,350","7,225",16.15M,-1.02%
02/02/2022,"7,375","7,325","7,400","7,300",19.36M,0.68%
01/31/2022,"7,325","7,500","7,525","7,325",30.23M,-2.33%
01/28/2022,"7,500","7,200","7,500","7,200",63.79M,4.17%
01/27/2022,"7,200","7,100","7,300","7,050",48.76M,1.05%
01/26/2022,"7,125","6,875","7,125","6,850",53.71M,4.78%
01/25/2022,"6,800","7,100","7,100","6,775",72.34M,-4.23%
01/24/2022,"7,100","7,125","7,125","7,025",20.42M,-1.05%
01/21/2022,"7,175","7,125","7,175","7,050",10.84M,0.35%
01/20/2022,"7,150","7,100","7,150","6,975",16.62M,0.70%
01/19/2022,"7,100","7,025","7,100","6,950",22.08M,0.35%
01/18/2022,"7,075","7,200","7,250","6,925",35.10M,-1.74%
01/17/2022,"7,200","7,125","7,200","7,050",46.30M,1.41%
01/14/2022,"7,100","7,025","7,150","6,975",19.67M,1.07%
01/13/2022,"7,025","7,050","7,075","7,000",12.80M,-0.35%
01/12/2022,"7,050","7,050","7,100","6,975",14.16M,0.36%
01/11/2022,"7,025","7,050","7,125","6,975",19.20M,-0.35%
01/10/2022,"7,050","7,075","7,175","7,025",31.96M,-0.35%
01/07/2022,"7,075","7,000","7,100","6,925",33.66M,1.80%
01/06/2022,"6,950","6,950","7,000","6,825",22.19M,0.00%
01/05/2022,"6,950","7,025","7,050","6,850",35.91M,-1.07%
01/04/2022,"7,025","6,800","7,050","6,775",51.57M,4.46%
01/03/2022,"6,725","6,750","6,800","6,700",11.53M,-0.37%
12/30/2021,"6,750","6,725","6,775","6,675",11.81M,0.37%
12/29/2021,"6,725","6,700","6,750","6,675",8.43M,0.37%
12/28/2021,"6,700","6,750","6,775","6,700",14.72M,-0.74%
12/27/2021,"6,750","6,725","6,750","6,675",10.65M,0.37%
12/24/2021,"6,725","6,650","6,725","6,575",13.73M,1.13%
12/23/2021,"6,650","6,625","6,675","6,625",10.43M,0.38%
12/22/2021,"6,625","6,750","6,775","6,600",18.39M,-1.12%
12/21/2021,"6,700","6,725","6,800","6,675",13.88M,-0.37%
12/20/2021,"6,725","6,750","6,775","6,650",21.18M,-0.37%
12/17/2021,"6,750","6,750","6,850","6,725",23.31M,0.00%
12/16/2021,"6,750","6,925","6,950","6,750",22.16M,-1.82%
12/15/2021,"6,875","6,850","6,975","6,825",19.53M,0.00%
12/14/2021,"6,875","6,850","6,900","6,775",14.10M,0.36%
12/13/2021,"6,850","6,850","6,950","6,800",22.11M,1.11%
12/10/2021,"6,775","6,800","6,850","6,750",22.40M,-0.73%
12/09/2021,"6,825","6,900","6,900","6,800",11.50M,-0.36%
12/08/2021,"6,850","7,050","7,075","6,850",34.63M,-2.84%
12/07/2021,"7,050","6,900","7,050","6,850",26.35M,2.92%
12/06/2021,"6,850","6,725","6,925","6,725",26.79M,1.86%
12/03/2021,"6,725","6,850","6,875","6,725",12.62M,-1.47%
12/02/2021,"6,825","6,650","6,875","6,550",40.25M,2.63%
12/01/2021,"6,650","6,800","6,900","6,600",51.26M,-2.21%
11/30/2021,"6,800","7,000","7,000","6,800",51.54M,-2.16%
11/29/2021,"6,950","6,875","7,025","6,750",55.09M,1.09%
11/26/2021,"6,875","7,125","7,125","6,850",68.21M,-4.18%
11/25/2021,"7,175","7,075","7,275","7,050",47.39M,1.41%
11/24/2021,"7,075","7,075","7,125","7,025",19.93M,1.07%
11/23/2021,"7,000","7,175","7,200","7,000",32.13M,-2.44%
11/22/2021,"7,175","7,025","7,200","7,000",52.61M,2.14%
11/19/2021,"7,025","6,950","7,050","6,925",23.99M,1.44%
11/18/2021,"6,925","7,000","7,000","6,900",10.82M,-1.07%
11/17/2021,"7,000","6,950","7,000","6,900",20.34M,1.82%
11/16/2021,"6,875","6,800","6,950","6,750",19.25M,1.10%
11/15/2021,"6,800","6,850","6,925","6,800",24.90M,-1.45%
11/12/2021,"6,900","7,025","7,050","6,900",23.48M,-1.78%
11/11/2021,"7,025","7,000","7,125","7,000",15.72M,-0.71%
11/10/2021,"7,075","7,000","7,075","6,925",12.80M,0.35%
11/09/2021,"7,050","7,050","7,075","6,975",12.10M,0.00%
11/08/2021,"7,050","7,000","7,125","6,925",24.94M,1.44%
11/05/2021,"6,950","7,000","7,025","6,875",16.41M,-0.71%
11/04/2021,"7,000","7,075","7,125","7,000",27.37M,-0.36%
11/03/2021,"7,025","6,800","7,050","6,725",46.67M,3.31%
11/02/2021,"6,800","6,850","6,950","6,725",30.47M,-0.73%
11/01/2021,"6,850","7,025","7,025","6,825",34.83M,-2.14%
10/29/2021,"7,000","7,175","7,175","6,850",59.15M,-0.71%
10/28/2021,"7,050","7,025","7,075","6,925",39.02M,-0.35%
10/27/2021,"7,075","7,225","7,250","7,050",47.67M,-2.75%
10/26/2021,"7,275","7,350","7,400","7,200",26.23M,-1.02%
10/25/2021,"7,350","7,475","7,575","7,350",48.50M,-1.34%
10/22/2021,"7,450","7,325","7,475","7,125",47.66M,1.71%
10/21/2021,"7,325","7,350","7,450","7,250",70.39M,1.38%
10/19/2021,"7,225","7,150","7,225","7,025",64.09M,2.12%
10/18/2021,"7,075","6,875","7,175","6,825",103.16M,4.81%
10/15/2021,"6,750","6,950","6,975","6,650",59.37M,-1.82%
10/14/2021,"6,875","6,675","6,875","6,675",78.37M,3.00%
10/13/2021,"6,675","6,500","6,800","6,400",148.89M,4.30%
10/12/2021,"6,400","6,400","6,500","6,325",72.40M,0.00%
10/11/2021,"6,400","6,150","6,425","6,150",73.50M,4.07%
10/08/2021,"6,150","6,050","6,200","6,025",48.46M,2.93%
10/07/2021,"5,975","6,000","6,075","5,900",42.23M,-0.42%
10/06/2021,"6,000","5,750","6,200","5,700",111.10M,5.26%
10/05/2021,"5,700","5,675","5,750","5,625",32.88M,0.00%
10/04/2021,"5,700","5,350","5,800","5,350",73.94M,6.54%
10/01/2021,"5,350","5,375","5,375","5,325",14.01M,-0.47%
09/30/2021,"5,375","5,225","5,375","5,200",34.56M,2.87%
09/29/2021,"5,225","5,025","5,250","5,025",21.16M,3.47%
09/28/2021,"5,050","5,075","5,125","5,050",13.95M,-0.49%
09/27/2021,"5,075","5,100","5,125","5,025",13.34M,-0.49%
09/24/2021,"5,100","5,125","5,175","5,075",19.73M,-0.49%
09/23/2021,"5,125","5,175","5,200","5,100",30.97M,-0.49%
09/22/2021,"5,150","5,125","5,175","5,050",20.99M,0.49%
09/21/2021,"5,125","5,100","5,125","5,025",27.16M,-0.49%
09/20/2021,"5,150","5,250","5,275","5,125",22.10M,-2.83%
09/17/2021,"5,300","5,250","5,325","5,225",18.22M,0.47%
09/16/2021,"5,275","5,350","5,375","5,250",15.90M,-1.40%
09/15/2021,"5,350","5,350","5,375","5,300",16.37M,-0.93%
09/14/2021,"5,400","5,400","5,450","5,400",8.90M,0.00%
09/13/2021,"5,400","5,400","5,425","5,350",8.92M,-0.92%
09/10/2021,"5,450","5,400","5,475","5,350",17.00M,0.93%
09/09/2021,"5,400","5,325","5,425","5,275",19.92M,1.41%
09/08/2021,"5,325","5,400","5,400","5,250",19.25M,-1.39%
09/07/2021,"5,400","5,475","5,500","5,375",24.20M,-0.92%
09/06/2021,"5,450","5,450","5,500","5,425",19.15M,0.00%
09/03/2021,"5,450","5,275","5,475","5,250",25.47M,3.81%
09/02/2021,"5,250","5,375","5,375","5,225",16.44M,-1.41%
09/01/2021,"5,325","5,400","5,425","5,300",8.42M,-1.39%
08/31/2021,"5,400","5,400","5,425","5,300",21.27M,0.00%
08/30/2021,"5,400","5,375","5,425","5,300",23.71M,1.89%
08/27/2021,"5,300","5,275","5,350","5,225",18.73M,1.44%
08/26/2021,"5,225","5,275","5,300","5,150",16.92M,-0.48%
08/25/2021,"5,250","5,325","5,350","5,225",11.48M,-1.41%
08/24/2021,"5,325","5,350","5,375","5,250",16.10M,-0.47%
08/23/2021,"5,350","5,450","5,475","5,275",20.19M,-1.38%
08/20/2021,"5,425","5,300","5,450","5,200",27.87M,2.36%
08/19/2021,"5,300","5,400","5,425","5,175",47.97M,-2.30%
08/18/2021,"5,425","5,175","5,425","5,150",62.75M,5.34%
08/16/2021,"5,150","5,150","5,175","5,025",13.50M,0.98%
08/13/2021,"5,100","5,125","5,150","5,050",8.92M,0.49%
08/12/2021,"5,075","5,050","5,100","4,990",10.18M,1.70%
08/10/2021,"4,990","5,000","5,050","4,950",11.79M,0.20%
08/09/2021,"4,980","5,150","5,150","4,960",16.90M,-2.83%
08/06/2021,"5,125","5,225","5,250","5,050",18.50M,-1.44%
08/05/2021,"5,200","5,050","5,225","5,050",42.02M,2.97%
08/04/2021,"5,050","4,980","5,075","4,930",21.42M,2.02%
08/03/2021,"4,950","4,820","4,970","4,800",18.78M,2.70%
08/02/2021,"4,820","4,780","4,830","4,750",13.79M,0.84%
07/30/2021,"4,780","4,900","4,930","4,770",42.13M,-3.04%
07/29/2021,"4,930","4,950","5,025","4,910",14.92M,-0.60%
07/28/2021,"4,960","5,025","5,050","4,910",24.60M,-1.29%
07/27/2021,"5,025","5,100","5,100","5,000",14.84M,-0.50%
07/26/2021,"5,050","5,100","5,125","5,000",18.85M,-0.49%
07/23/2021,"5,075","5,150","5,200","5,050",20.19M,-1.46%
07/22/2021,"5,150","5,025","5,250","5,025",60.85M,5.10%
07/21/2021,"4,900","4,820","4,960","4,820",36.02M,1.66%
07/19/2021,"4,820","4,810","4,850","4,760",17.81M,0.21%
07/16/2021,"4,810","4,750","4,830","4,740",26.05M,1.91%
07/15/2021,"4,720","4,580","4,770","4,580",34.71M,3.06%
07/14/2021,"4,580","4,620","4,640","4,560",23.83M,-1.93%
07/13/2021,"4,670","4,720","4,750","4,640",17.63M,-0.64%
07/12/2021,"4,700","4,650","4,710","4,600",25.16M,1.29%
07/09/2021,"4,640","4,760","4,760","4,620",28.32M,-2.52%
07/08/2021,"4,760","4,750","4,830","4,720",25.20M,0.63%
07/07/2021,"4,730","4,710","4,760","4,680",20.01M,0.42%
07/06/2021,"4,710","4,730","4,750","4,680",26.92M,-0.21%
07/05/2021,"4,720","4,830","4,840","4,700",24.80M,-2.28%
07/02/2021,"4,830","4,700","4,860","4,700",35.04M,2.77%
07/01/2021,"4,700","4,630","4,780","4,630",29.45M,1.51%
06/30/2021,"4,630","4,580","4,680","4,580",37.64M,1.09%
06/29/2021,"4,580","4,580","4,660","4,560",25.53M,0.00%
06/28/2021,"4,580","4,750","4,750","4,580",53.98M,-3.78%
06/25/2021,"4,760","4,820","4,880","4,760",27.94M,-1.24%
06/24/2021,"4,820","4,850","4,890","4,790",29.24M,-0.62%
06/23/2021,"4,850","4,970","4,970","4,850",39.58M,-2.02%
06/22/2021,"4,950","5,000","5,025","4,910",36.79M,-0.40%
06/21/2021,"4,970","4,890","4,990","4,780",53.19M,0.61%
06/18/2021,"4,940","5,225","5,225","4,890",154.78M,-5.90%
06/17/2021,"5,250","5,350","5,350","5,225",25.66M,-2.33%
06/16/2021,"5,375","5,500","5,525","5,325",20.90M,-2.71%
06/15/2021,"5,525","5,550","5,575","5,500",14.25M,-0.45%
06/14/2021,"5,550","5,675","5,675","5,525",18.53M,-2.20%
06/11/2021,"5,675","5,675","5,700","5,600",18.60M,0.00%
06/10/2021,"5,675","5,650","5,700","5,600",18.49M,0.89%
06/09/2021,"5,625","5,575","5,650","5,500",15.53M,1.81%
06/08/2021,"5,525","5,550","5,575","5,475",19.54M,0.00%
06/07/2021,"5,525","5,625","5,650","5,475",14.64M,-1.78%
06/04/2021,"5,625","5,700","5,750","5,600",30.12M,-2.17%
06/03/2021,"5,750","5,575","5,750","5,475",27.43M,3.60%
06/02/2021,"5,550","5,500","5,575","5,425",38.32M,2.78%
05/31/2021,"5,400","5,225","5,500","5,200",34.77M,3.85%
05/28/2021,"5,200","5,275","5,300","5,200",21.59M,0.97%
05/27/2021,"5,150","5,375","5,500","5,150",80.85M,-3.29%
05/25/2021,"5,325","5,300","5,500","5,300",23.94M,0.47%
05/24/2021,"5,300","5,375","5,375","5,300",14.55M,-0.47%
05/21/2021,"5,325","5,300","5,400","5,250",25.86M,1.43%
05/20/2021,"5,250","5,200","5,325","5,175",23.66M,0.00%
05/19/2021,"5,250","5,400","5,425","5,200",29.20M,-3.67%
05/18/2021,"5,450","5,500","5,550","5,400",13.03M,-0.91%
05/17/2021,"5,500","5,575","5,650","5,450",26.89M,-0.45%
05/11/2021,"5,525","5,575","5,575","5,500",12.56M,-0.90%
05/10/2021,"5,575","5,600","5,650","5,550",14.19M,-0.45%
05/07/2021,"5,600","5,750","5,750","5,600",14.55M,-1.75%
05/06/2021,"5,700","5,750","5,775","5,675",15.39M,0.44%
05/05/2021,"5,675","5,650","5,725","5,600",19.02M,0.89%
05/04/2021,"5,625","5,575","5,625","5,525",17.24M,0.90%
05/03/2021,"5,575","5,700","5,725","5,550",23.71M,-2.19%
04/30/2021,"5,700","5,875","5,875","5,650",25.91M,-2.98%
04/29/2021,"5,875","5,875","5,925","5,825",11.30M,0.86%
04/28/2021,"5,825","5,900","5,900","5,800",17.43M,-1.27%
04/27/2021,"5,900","5,800","5,900","5,750",30.80M,3.06%
04/26/2021,"5,725","5,850","5,850","5,700",14.88M,-0.87%
04/23/2021,"5,775","5,675","5,800","5,675",18.79M,1.76%
04/22/2021,"5,675","5,800","5,825","5,650",28.61M,-1.73%
04/21/2021,"5,775","5,875","5,875","5,750",13.23M,-2.53%
04/20/2021,"5,925","5,875","5,925","5,800",8.27M,0.85%
04/19/2021,"5,875","5,900","5,975","5,825",11.92M,-1.26%
04/16/2021,"5,950","6,025","6,050","5,875",17.67M,-0.42%
04/15/2021,"5,975","5,950","6,025","5,900",17.98M,1.27%
04/14/2021,"5,900","5,825","5,950","5,800",21.32M,1.72%
04/13/2021,"5,800","5,850","5,875","5,725",18.31M,-0.85%
04/12/2021,"5,850","6,025","6,050","5,825",21.85M,-2.50%
04/09/2021,"6,000","5,850","6,100","5,825",49.64M,3.45%
04/08/2021,"5,800","5,750","5,825","5,725",16.24M,0.43%
04/07/2021,"5,775","5,900","5,900","5,725",17.59M,-0.86%
04/06/2021,"5,825","5,800","5,900","5,750",18.01M,1.30%
04/05/2021,"5,750","5,775","5,800","5,675",14.93M,1.32%
04/01/2021,"5,675","5,725","5,825","5,625",21.30M,-0.87%
03/31/2021,"5,725","5,800","5,850","5,550",43.93M,-1.29%
03/30/2021,"5,800","6,000","6,050","5,775",40.32M,-4.13%
03/29/2021,"6,050","6,050","6,150","6,000",17.23M,0.00%
03/26/2021,"6,050","5,975","6,100","5,900",18.94M,2.54%
03/25/2021,"5,900","6,000","6,000","5,875",23.34M,-0.84%
03/24/2021,"5,950","6,050","6,100","5,950",32.25M,-2.46%
03/23/2021,"6,100","6,100","6,200","6,075",19.49M,0.00%
03/22/2021,"6,100","6,175","6,225","6,075",20.26M,-0.81%
03/19/2021,"6,150","6,250","6,275","6,150",29.81M,-1.99%
03/18/2021,"6,275","6,200","6,325","6,150",44.14M,2.87%
03/17/2021,"6,100","6,225","6,225","6,100",22.35M,-2.01%
03/16/2021,"6,225","6,325","6,375","6,200",28.07M,-1.58%
03/15/2021,"6,325","6,200","6,350","6,150",66.88M,2.85%
03/12/2021,"6,150","6,125","6,200","6,050",37.50M,1.65%
03/10/2021,"6,050","6,025","6,100","5,950",15.47M,1.26%
03/09/2021,"5,975","6,075","6,100","5,925",21.66M,-0.42%
03/08/2021,"6,000","6,075","6,100","6,000",12.37M,0.00%
03/05/2021,"6,000","5,900","6,050","5,875",24.10M,0.00%
03/04/2021,"6,000","6,025","6,075","5,975",17.68M,-0.41%
03/03/2021,"6,025","6,150","6,200","6,025",32.43M,-2.03%
03/02/2021,"6,150","6,275","6,300","6,100",28.56M,-1.20%
03/01/2021,"6,225","6,000","6,225","5,975",41.19M,4.62%
02/26/2021,"5,950","5,950","6,100","5,925",67.51M,-2.06%
02/25/2021,"6,075","6,150","6,200","6,075",34.21M,0.00%
02/24/2021,"6,075","5,975","6,100","5,975",31.16M,2.10%
02/23/2021,"5,950","5,925","6,000","5,900",19.16M,0.42%
02/22/2021,"5,925","6,000","6,075","5,925",34.74M,-1.25%
02/19/2021,"6,000","6,000","6,050","5,925",25.76M,-0.41%
02/18/2021,"6,025","6,100","6,200","6,000",32.20M,-2.03%
02/17/2021,"6,150","6,375","6,400","6,150",44.94M,-3.15%
02/16/2021,"6,350","6,250","6,375","6,175",37.91M,2.01%
02/15/2021,"6,225","6,250","6,325","6,175",26.53M,0.40%
02/11/2021,"6,200","6,250","6,250","6,150",13.33M,0.00%
02/10/2021,"6,200","6,225","6,275","6,150",15.01M,-0.40%
02/09/2021,"6,225","6,275","6,400","6,200",43.13M,-1.19%
02/08/2021,"6,300","6,300","6,375","6,275",22.43M,0.00%
02/05/2021,"6,300","6,350","6,375","6,225",23.03M,0.40%
02/04/2021,"6,275","6,325","6,350","6,175",50.13M,-0.40%
02/03/2021,"6,300","6,050","6,400","5,975",119.78M,6.78%
02/02/2021,"5,900","5,875","6,050","5,850",56.89M,0.85%
02/01/2021,"5,850","5,550","5,875","5,250",76.66M,5.41%
01/29/2021,"5,550","5,800","5,975","5,450",77.90M,-3.90%
01/28/2021,"5,775","5,800","5,950","5,700",52.84M,-3.35%
01/27/2021,"5,975","6,075","6,100","5,825",60.54M,-1.65%
01/26/2021,"6,075","6,225","6,275","6,000",47.38M,-2.41%
01/25/2021,"6,225","6,275","6,300","6,125",31.40M,-0.80%
01/22/2021,"6,275","6,400","6,450","6,250",44.75M,-2.33%
01/21/2021,"6,425","6,500","6,575","6,425",29.80M,0.00%
01/20/2021,"6,425","6,200","6,475","6,200",54.83M,3.21%
01/19/2021,"6,225","6,300","6,375","6,150",44.44M,-1.19%
01/18/2021,"6,300","6,300","6,375","6,200",40.42M,-0.40%
01/15/2021,"6,325","6,450","6,500","6,250",52.80M,-1.94%
01/14/2021,"6,450","6,525","6,600","6,425",34.20M,-1.15%
01/13/2021,"6,525","6,525","6,600","6,475",42.31M,0.38%
01/12/2021,"6,500","6,600","6,675","6,475",60.24M,-0.38%
01/11/2021,"6,525","6,475","6,600","6,450",74.68M,0.77%
01/08/2021,"6,475","6,425","6,500","6,375",36.41M,0.78%
01/07/2021,"6,425","6,475","6,500","6,350",37.07M,0.39%
01/06/2021,"6,400","6,525","6,550","6,200",37.15M,-1.54%
01/05/2021,"6,500","6,400","6,500","6,300",34.25M,1.96%
01/04/2021,"6,375","6,250","6,400","6,100",40.86M,3.24%
12/30/2020,"6,175","6,300","6,350","6,150",38.24M,-1.98%
12/29/2020,"6,300","6,450","6,475","6,250",25.87M,-2.33%
12/28/2020,"6,450","6,400","6,450","6,150",30.96M,3.20%
12/23/2020,"6,250","6,300","6,425","5,950",55.53M,-0.79%
12/22/2020,"6,300","6,525","6,575","6,275",63.71M,-4.55%
12/21/2020,"6,600","6,675","6,725","6,575",34.25M,-0.75%
12/18/2020,"6,650","6,625","6,700","6,600",28.19M,-0.37%
12/17/2020,"6,675","6,700","6,750","6,600",40.74M,0.00%
12/16/2020,"6,675","6,550","6,675","6,550",49.32M,2.69%
12/15/2020,"6,500","6,525","6,550","6,450",41.75M,-1.14%
12/14/2020,"6,575","6,575","6,625","6,450",59.19M,0.00%
12/11/2020,"6,575","6,650","6,700","6,550",31.36M,-0.38%
12/10/2020,"6,600","6,650","6,700","6,575",48.71M,-0.75%
12/08/2020,"6,650","6,650","6,700","6,550",35.17M,0.00%
12/07/2020,"6,650","6,500","6,675","6,450",60.64M,4.72%
12/04/2020,"6,350","6,325","6,425","6,200",43.91M,0.00%
12/03/2020,"6,350","6,375","6,500","6,300",64.15M,0.00%
12/02/2020,"6,350","6,300","6,375","6,200",51.99M,1.60%
12/01/2020,"6,250","6,075","6,250","5,925",99.79M,4.17%
11/30/2020,"6,000","6,350","6,350","5,950",160.41M,-5.51%
11/27/2020,"6,350","6,300","6,375","6,200",64.92M,0.79%
